Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000060	DNA	Helitron	5455	0	0	55	0	74	712	105	645	0	363	54	194	206	353	276	1075	1876	1395	2716	2620	766	439	248	263	150	89	0	379	100	195	602	204	382	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000165_INT	LTR	Gypsy	6973	163	0	0	0	260	0	1445	1651	0	455	613	141	4670	3886	163	58	229	2780	2420	1342	2574	1856	2265	2742	1060	875	1044	139	202	1746	264	169	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000967	DNAauto	PILE	0	0	0	0	0	0	0	0	0	0	0	0	0	36	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001149	DNAauto	MLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000465	DNAnona	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	88	0	0	275	89	0	145	112	146	245	190	0	134	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001164	DNAauto	CACTA	0	0	0	0	0	0	0	0	0	0	40	0	80	43	41	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	1194	800	1324	1016	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001335	DNAnona	MLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	937	1338	772	251	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000030	DNAauto	MULE	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000556	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000737	DNA	Helitron	3324	0	0	0	0	0	0	655	798	0	51	235	187	258	113	374	0	258	0	412	232	344	147	839	0	164	326	316	797	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000875_LTR	LTR	Copia	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001399	DNAauto	POLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000525_INT	LTR	Copia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	355	3335	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000156	DNA	Helitron	3683	0	0	0	0	0	0	0	0	0	118	0	206	112	0	0	0	0	121	0	0	617	253	394	467	357	0	255	400	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001593_LTR	LTR	Gypsy	202	140	248	0	202	202	451	404	0	198	0	0	0	54	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000773	DNAauto	CACTA	0	0	0	0	0	0	0	0	0	125	0	0	0	0	27	0	0	64	0	0	0	0	0	0	0	0	142	0	0	0	379	455	447	2476	2170	681	1357	0	321	0	0	0	0	0	0	0	0	0	0	0
TE_00000208	DNA	Helitron	6245	0	96	854	0	0	222	79	0	81	0	0	0	73	82	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000775_INT	LTR	Gypsy	9295	1096	6621	1244	5256	0	1677	714	6997	5052	8230	4343	0	0	0	0	0	0	28	3805	0	3127	2203	0	2115	0	1230	0	1400	2057	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000572	DNAnona	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001244	DNAauto	hAT	0	0	0	0	0	38	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000354_INT	LTR	Copia	4313	0	0	0	0	0	0	0	0	0	0	51	0	76	0	63	0	0	632	0	56	80	2601	347	0	2265	3891	1168	1988	681	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001631	DNAnona	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	119	0	0	0	0	2533	4158	397	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001288_INT	LTR	unknown	3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3228	0	0	0	0	105	0	0	0	0	0	0	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000985	DNAauto	MLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000315	MITE	Stow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000329_LTR	LTR	Gypsy	745	0	736	0	240	1109	424	1567	4940	5337	4462	2552	3554	2351	3529	4721	337	936	2875	1080	1878	1619	2353	1176	1135	806	2184	919	1544	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001394_INT	LTR	Gypsy	2399	0	286	940	2399	4009	12185	31835	13343	12420	10824	9665	9779	5651	3071	2425	5055	1751	0	2512	105	3328	636	1456	1185	1131	620	0	0	281	0	0	0	0	470	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000111	DNA	Helitron	6888	0	292	0	974	1896	1801	5532	10251	6024	3041	2919	4796	5465	2857	2698	3706	6037	4561	3079	1312	2689	1080	706	117	777	153	512	465	199	54	436	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000797	DNA	Helitron	0	0	0	0	1035	1334	0	958	1999	174	1403	0	0	102	0	77	104	63	101	52	125	0	82	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000272_LTR	LTR	Gypsy	410	410	0	410	0	0	0	0	0	0	421	0	32	0	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000077	DNA	Helitron	13372	0	0	60	0	60	160	893	0	573	4728	2918	7087	2246	3412	2187	927	1535	1488	2328	1679	1774	1052	1253	587	2662	934	275	692	3028	2896	579	1387	1003	192	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000137	DNA	Helitron	9060	1185	84	0	366	446	479	896	1084	940	0	1817	0	0	1257	0	181	296	531	560	198	408	793	881	828	590	821	391	245	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001190	DNA	Helitron	3203	0	0	0	184	763	1043	68	293	60	117	403	64	0	1131	231	666	199	243	0	704	876	1063	472	234	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001657_INT	LTR	Gypsy	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001544_LTR	LTR	Copia	286	0	0	572	289	289	288	0	0	0	0	0	304	0	580	143	0	0	0	295	50	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000034	DNAauto	MLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001264_LTR	LTR	Gypsy	463	823	8554	8415	5268	3978	2418	1213	3131	552	448	520	917	463	844	427	0	46	401	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001390	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001618_INT	LTR	Copia	13820	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	4502	0	0	0	753	774	1708	0	476	5613	0	2095	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000397	DNAauto	CACTA	60	0	161	66	0	60	91	0	186	200	90	0	103	140	74	160	0	0	162	279	0	106	223	0	0	0	143	0	0	0	0	71	451	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000627_LTR	LTR	Gypsy	3050	1524	0	55	1574	1602	0	0	1512	4668	2447	1307	11380	1633	4644	81	0	0	936	3667	264	1333	522	0	429	0	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001691_INT	LTR	Gypsy	14152	393	432	3126	0	40	3151	4857	0	123	410	0	0	0	0	0	43	0	0	0	0	2656	0	0	0	0	685	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000569	DNA	Helitron	1411	7141	0	2391	9566	0	3356	0	533	3413	0	3440	700	1404	1171	0	1597	1507	0	232	168	0	230	0	0	1571	0	0	222	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000149	DNA	Helitron	8267	1895	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	68	0	55	0	0	0	575	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001558_LTR	LTR	Copia	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	132	0	0	0	0	0	0	164	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000878_LTR	LTR	Gypsy	2047	4364	19048	12385	5203	14259	5442	9994	10319	1824	4884	0	1084	4321	2019	3132	3436	994	1774	116	1051	1040	227	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000000	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	2044	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001301_INT	LTR	Copia	0	0	0	0	0	0	196	719	34	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000177	DNA	Helitron	3326	1476	0	0	0	0	0	184	0	0	67	0	0	92	661	1216	491	1287	1876	3008	3320	6110	10034	13636	22623	16693	20379	18605	9806	5204	1433	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000776_LTR	LTR	Copia	152	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001239	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	343	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001196_INT	LTR	Copia	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	312	0	0	0	0	0	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001320	DNAauto	CACTG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	628	0	0	148	117	109	348	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001597_LTR	LTR	Copia	401	401	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	46	0	0	203	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001042_INT	LTR	Copia	4241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	201	141	471	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000980	DNA	Helitron	4331	0	0	0	0	80	2043	3048	3363	2612	2252	2089	2148	5208	6328	6561	4718	924	1173	636	297	502	605	310	325	520	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001580	DNA	Helitron	0	0	0	394	0	0	0	1332	239	424	0	251	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001420_LTR	LTR	Copia	148	148	148	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001031	DNA	Helitron	323	0	323	0	0	961	1275	429	560	170	0	176	251	1040	371	2100	867	2510	1024	0	464	351	128	0	240	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000594_INT	LTR	Copia	1506	0	225	0	0	38	0	0	0	0	0	0	0	0	1292	968	0	197	206	0	180	0	0	78	0	0	0	523	3174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001582	DNAnona	hAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001022_INT	LTR	Copia	4332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001592_LTR	LTR	Copia	292	292	0	0	0	0	216	0	298	89	296	0	97	81	0	360	692	671	1123	802	272	1052	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000110	DNA	Helitron	2041	0	1253	31	0	620	778	1285	4569	2484	1391	718	313	2286	1007	1181	644	1038	1301	1592	469	835	547	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001120	DNA	Helitron	1284	0	0	0	0	0	83	1278	70	219	419	0	0	0	363	0	617	0	942	0	48	142	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000107	DNA	Helitron	6898	297	764	3173	3425	2242	1922	3810	5129	5237	8146	8773	2789	5769	3856	3102	3228	2862	2215	2095	2851	1703	1872	350	208	439	85	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000229_LTR	LTR	Gypsy	36	0	363	0	43	399	324	169	2238	1422	1596	746	2901	706	720	41	977	0	1034	256	409	323	111	555	122	0	0	196	281	0	277	164	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000387	DNAnona	MULE	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000093	DNA	Helitron	5612	0	0	195	0	0	0	0	0	244	0	0	82	0	0	333	0	292	287	240	662	264	1324	0	0	327	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001555_INT	LTR	Copia	4327	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	2549	0	2613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000179	DNA	Helitron	1521	0	0	0	672	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000536_LTR	LTR	Gypsy	382	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	447	385	0	392	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001207	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000642	DNAauto	MLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000050	DNA	Helitron	16540	0	0	0	428	904	1752	834	2117	2589	2325	1390	180	1416	658	3026	6744	8863	8012	2349	3025	3750	1325	2285	594	1424	1371	680	231	1584	693	2390	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000076	DNA	Helitron	2327	425	89	65	0	0	0	0	0	0	516	0	145	117	456	410	117	429	263	80	1131	306	754	132	577	530	135	167	325	145	142	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000138	DNA	Helitron	15489	1270	610	50	0	40	1757	116	63	71	796	665	71	238	3186	3104	581	0	0	96	0	0	0	29	0	118	368	0	93	93	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001238	DNA	Helitron	0	435	0	0	0	0	405	1700	1655	763	466	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001187	DNA	Helitron	0	1599	36	924	788	419	234	342	309	1639	682	560	1076	475	0	1092	2280	409	1050	734	685	570	302	678	145	123	0	0	152	68	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000067	DNA	Helitron	11846	0	0	0	0	0	0	0	0	0	0	0	63	261	0	0	278	0	251	481	329	320	471	586	0	206	1006	0	0	0	0	64	229	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001092_INT	LTR	Gypsy	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000048	DNA	Helitron	1147	126	40	0	0	0	0	126	720	721	0	191	663	0	291	335	0	0	0	144	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001359	DNA	Helitron	805	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001759	DNAauto	MULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	75	0	0	78	0	74	251	0	0	0	156	0	339	0	0	0	0	230	264	0	0	0	0	0	0	0	0	0	0	0
TE_00000145	DNA	Helitron	14210	1635	1391	1022	198	253	0	401	1940	1351	615	0	170	1556	469	382	1168	938	1152	2059	1764	1847	1381	562	897	1140	528	550	144	628	1189	627	0	140	593	0	317	275	160	0	0	0	0	0	0	0	0	0	0	0
TE_00000655_LTR	LTR	Copia	357	0	43	0	0	0	0	0	0	0	119	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000597_LTR	LTR	Copia	804	803	804	0	1589	0	0	0	1326	1440	784	148	298	630	237	107	380	456	869	1067	1434	0	0	0	473	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000114	DNA	Helitron	10341	314	0	31	103	0	0	0	0	0	173	0	0	172	0	129	285	278	344	180	1036	561	1646	1171	1083	2067	3686	2723	1570	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001216_INT	LTR	Copia	2205	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	1289	0	807	0	155	0	0	0	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001749_LTR	LTR	Gypsy	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	85	0	0	0	547	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000347_INT	LTR	Copia	4525	0	0	580	2013	0	2135	0	0	0	965	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	211	71	0	614	2718	3966	3714	1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001680	DNA	Helitron	1238	0	0	0	0	341	797	652	0	104	0	0	1581	0	0	684	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000519	DNA	Helitron	3042	0	0	0	0	0	0	0	0	0	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000008	DNAauto	CACTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	89	0	190	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000430_LTR	LTR	Gypsy	813	0	0	809	0	1646	817	836	0	0	0	0	0	0	0	0	72	285	307	311	578	342	420	316	0	337	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000743_LTR	LTR	Copia	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000182	DNA	Helitron	13155	98	0	0	0	0	0	0	0	0	0	112	0	567	0	1448	181	427	440	2519	338	60	1234	457	66	860	773	160	1223	846	437	580	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000927	DNA	Helitron	0	0	0	0	0	107	108	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000227	DNA	Helitron	4305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001053_LTR	LTR	Copia	310	309	0	0	0	625	0	0	0	0	0	0	0	0	0	0	144	86	413	470	524	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000796	DNA	Helitron	1813	0	0	0	397	0	0	97	0	54	137	92	147	53	384	143	255	496	0	0	103	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001255	DNA	Helitron	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001147	DNAauto	MULE	0	0	0	0	0	0	32	0	0	0	0	0	0	0	56	0	0	0	0	0	74	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001567_LTR	LTR	Gypsy	492	0	0	0	0	0	509	612	632	6590	6628	3662	826	0	1009	0	1001	518	516	0	0	374	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000045	DNA	Helitron	22894	4189	0	2322	321	6389	33	2167	6936	4100	5432	408	289	272	1245	1118	7808	7655	601	2491	586	1544	1140	265	226	510	1332	1400	4095	6777	8740	14186	18465	12972	10563	6165	1542	159	379	0	0	0	0	0	0	0	0	0	0	0
TE_00000132	DNA	Helitron	13663	103	80	51	150	599	101	121	408	206	339	554	533	684	841	638	754	1083	2207	2247	1470	2493	1753	5294	2219	1617	2602	1359	917	1194	1354	3073	14336	4870	2718	4564	1609	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001609_LTR	LTR	Gypsy	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	145	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000592_INT	LTR	Copia	4267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	267	573	1140	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001072_LTR	LTR	Copia	523	0	523	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000988	DNAauto	PILE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	794	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000499_INT	LTR	Copia	4184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000103	DNA	Helitron	2825	0	129	0	336	0	338	849	512	245	0	177	0	0	0	0	142	0	0	162	0	206	562	463	162	94	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
